"","ID","sex","race","class","major","math.level","modality","MEA","MLA","SelfEfficacy","Technology","Cooperative","Deductive","Demonstrative","Inductive","Integrative","Lecturebased","Repetitive","TeacherCtrd","StudentCtrd","SocialEngg","BehaveEngg","Resource"
"14",14,"female","white","yr5+","STEM","other","Kinesthetic",0.613880119021389,-0.285678069717421,1.25327419948074,-0.89705267340754,-0.758438147429206,-0.447887181262276,-0.337781231151368,0.235483654302368,-0.506830066186697,0.763269112324013,-0.833061811407873,-0.125165495466867,-0.167277225670373,-0.599630271794112,0.572524838295486,-0.237770847465895
"15",15,"male","white","yr1","STEM","math04","Visual",-0.995158070168927,-0.0616142104079102,1.15128624581321,-0.12589635207155,0.333005062661306,0.536066160869205,0.323385717658514,0.610949481514949,0.120587408913094,0.804861657378738,0.151185361528983,0.483185700012851,0.389439023825973,1.359405048502,0.641874101642683,0.0371119716860642
"16",16,"female","white","yr1","Other","math02","Kinesthetic",1.45158690048207,0.50166995578129,-1.88010652896813,0.708700937144469,-1.0829712362403,-0.594921832610404,-0.297990918845366,0.516496898206532,-0.338158457447674,-0.275208533374851,0.32223086174094,-0.300954592098972,-0.0564313263159728,-1.22231356632623,0.0601907440265608,-0.358437539416235
"17",17,"female","white","yr1","Other","math01","Auditory",-0.490318721495814,-0.504621503795907,1.0325347557533,-0.257530035903545,1.81748683292897,1.44947764110473,1.10097189451854,1.25914244045875,0.0612734917223705,1.38490116667583,1.3947885981991,1.27095790126331,1.03267721780258,1.359405048502,0.71122336498988,-0.177437501490725
"18",18,"female","Black","yr2","Health","stats","Kinesthetic",-0.64394638762963,0.0606436976267056,1.91549253066305,0.335596141147041,0.92886572092222,0.442335516197089,0.167597564397509,0.280589043264751,0.614457282961815,0.076996140750835,0.457144505075924,0.257152733609178,0.34226257180827,0.0021956490857923,0.515780086340362,0.80688525941139
"19",19,"male","Asian","yr1","Other","math02","Kinesthetic",1.13453104852624,-0.0357739425889414,-0.113913440730517,-1.33585097719697,-0.543694054814944,-0.52776445544485,0.150594136323835,-0.310932689930213,-0.336123674279587,-1.33259021613286,-0.934837056998787,-0.588396987880388,-0.172763666297694,-0.67308234198288,-0.0682752338630375,-0.358437539416235
"20",20,"female","white","yr3","Business","math03","Visual",1.3668672769993,-0.0993609304802899,-1.48110108094177,-0.621196597928268,-1.26016021330257,-0.513833027959873,-0.530716510660404,-0.478457745877064,-0.414155861730181,-0.719011347088962,0.105837180462318,-0.477069230916886,-0.54145296962395,0.446237480356034,-0.092544664507252,0.608937815009874
"21",21,"male","white","yr2","Business","math03","Auditory",-0.728666011112408,-0.504621503795907,-0.113913440730517,0.731683795599492,-0.49745032874863,0.271761713237643,-0.0291698378286091,0.179443911506725,-0.205855837944414,0.246169402776391,-0.880579245726016,0.0414803020503482,-0.0202507779684689,-0.102833500173213,-0.604878758776177,-0.298104193441065
"22",22,"male","other","yr2","Health","stats","Auditory",0.212104643582779,-0.109479974789216,-2.42357337009054,0.52303656348176,0.0700538959036171,-0.415343229396895,-0.725992222374714,-0.512715639374424,-0.893621685601295,-0.596619792210131,-0.238525528440075,-0.503797555740676,-0.548686803924227,0.446237480356034,-0.604878758776177,-0.237770847465895
"23",23,"male","white","yr5+","STEM","other","Visual",-0.8842299646821,-0.395149786756664,1.15128624581321,0.428386722996055,-1.44423716135219,0.332556609604614,-0.84890453839276,-0.372614688054865,-0.189943765632718,-0.673671249726026,-1.37100033893977,-0.449401721257082,-0.591422287996423,0.551426873429142,0.129540007373758,-0.1304961108775
"24",24,"female","white","yr3","STEM","stats","Kinesthetic",-0.0727316652254659,-0.0902689241235173,1.69475308693561,0.699838925002666,-0.516955443292827,-0.241755780223428,-0.391913645392989,-0.255791146767852,0.13995059115504,-0.469018613906966,0.0044829533233203,-0.300760979900414,-0.258073932513297,0.197999338359688,-0.0612567929433283,-0.298104193441065
"25",25,"female","white","yr1","Health","stats","Kinesthetic",-1.82500061937729,-0.281029887797563,1.47401364320818,0.139586916766794,0.92886572092222,0.585243292903436,0.307567761288964,0.424239192448152,0.758801080836409,0.483897247543727,0.589024560668896,0.461077010933214,0.462688279598402,-0.102993743987316,0.0531723031068516,0.356406714312383
"26",26,"male","white","yr2","Other","math02","Kinesthetic",1.13453104852624,0.408391705563257,-2.42357337009054,-1.0357688934213,0.794755063092972,0.585243292903436,0.307567761288964,0.424239192448152,0.371650267601316,0.483897247543727,0.589024560668896,0.461077010933214,0.395005918557017,1.359405048502,0.71122336498988,0.982967045212958
"27",27,"female","white","yr2","STEM","other","Visual",0.244324186730367,-0.103323000947113,1.47401364320818,-1.11236427442519,-1.13293752646067,-0.51810235482337,-0.3014154424149,-0.455481038746895,-0.183106373071812,-0.203012247905911,-0.715972664550897,-0.378931570169594,-0.413246433892979,-0.351231885983662,-0.409435480126659,-0.358437539416235
"28",28,"male","white","yr3","STEM","other","Visual",0.278480017313831,-0.0589470637214636,-0.835646286151844,-0.553596182777426,-0.922358092246598,-0.654454528922407,-0.789785928110412,-0.690362029134862,-0.120803279685242,-0.316454079014108,-0.382348801981166,-0.539192221889888,-0.631010228616082,-0.662573533249721,-0.478784743473856,-0.358437539416235
"29",29,"female","other","yr3","STEM","math01","Kinesthetic",1.53630652396485,1.08312862402511,-3.17101611854799,1.37913689810006,-1.4494717319277,-2.00745975170045,-1.16251763608984,-1.8539218647373,-1.51021541594379,-2.10891590709786,-1.36366540720092,-1.6512306119278,-1.44478014293584,-0.816291334720221,-0.0855262235875427,0.309465323699159
"30",30,"male","Asian","yr3","STEM","other","Visual",-1.58471704232482,-0.388520569603394,-1.48110108094177,0.48329984214728,-0.629597638500764,-0.288697306100856,-0.724412737567718,-0.164029117655509,-1.21489287803036,0.895725462674133,-0.753003159109809,-0.129950615343586,-0.530929218159451,0.446397724170137,0.231364592031864,-0.358437539416235
"31",31,"female","white","yr2","Business","math03","Visual",-0.24217091219102,-0.504621503795907,1.47401364320818,0.585042892817968,-0.81640332099365,-0.900592129019412,-0.127451647676492,-1.04587741159401,-0.507825523629947,-0.472347230509152,-0.505096139691368,-0.502178156866266,-0.595982148226065,-0.361740694716821,0.198889270720955,-0.358437539416235
"32",32,"male","other","yr2","STEM","stats","Kinesthetic",-1.18294156688621,-0.504621503795907,-2.86505225754541,0.610065378807886,0.376083381894326,1.30246345943783,0.961001697627084,0.303538491553848,0.915174094358733,0.834123637593966,1.26290854260613,1.02784874192023,0.593213718666049,-0.309145998180267,0.426807870681382,0.320468494076026
"33",33,"female","other","yr1","Business","math03","Visual",-0.05438741547374,-0.176206352678178,1.89872899427067,0.460415849752989,0.61921948644255,-0.535275814817031,0.237098975375283,0.0875810813655038,-0.152341706147053,-0.132263572217009,0.448502263930988,-0.0918940599018458,0.152286762359791,-0.620487645446326,0.572524838295486,-0.358437539416235
"34",34,"female","white","yr1","STEM","math03","Visual",-0.411610159156575,-0.0549849932546403,2.84120128341943,0.486465783377074,0.631035665307946,-0.209945229991584,-0.0625150456443047,0.30532259369597,-0.897717707513621,0.95616819305733,0.525904045554451,0.229934604074578,0.036008822824688,1.00597751343254,0.109917055061975,-0.19082945685267
"35",35,"female","white","yr3","Other","stats","Kinesthetic",-0.448298658660027,-0.279048852564151,-2.2028339263631,-0.278208302434766,0.112990821146239,1.44947764110473,1.10097189451854,1.25914244045875,1.51683693773255,0.9341795085906,1.3947885981991,1.15229380799691,1.06145783677348,0.446237480356034,-0.333067775859753,-0.298104193441065
"36",36,"female","white","yr5+","STEM","other","Visual",-0.593382594730317,-0.396658578678909,1.37202568954065,-0.48029552884869,0.993577471483621,0.730437345353598,0.223297092323236,0.955281154344951,0.852683665100282,1.0514612896299,0.735777578240397,0.65200478809817,0.658486226928114,1.05841196615499,0.109917055061975,-0.0835547202642761
"37",37,"female","white","yr1","STEM","math02","Kinesthetic",0.177948812999316,-0.177715144600423,-1.48110108094177,-0.374322298187424,1.00026489543861,0.422418121306417,1.00704916797092,0.473839281310381,-0.480178602191423,0.761749566253417,0.464629300969837,0.648151632165529,0.542558928864715,0.810173824158647,0.350440166414476,-0.1304961108775
"38",38,"female","Asian","yr1","STEM","stats","Auditory",1.10037521794278,0.0721889825280566,0.32756544672436,0.531605365527288,0.0304273564524868,-1.28571770326544,-0.640872811715522,-0.410664055562448,-0.742417817590493,-0.469018613906966,-0.379195970274093,-0.741364659285599,-0.465031596314648,0.446237480356034,0.370063118726259,0.375397528072734
"39",39,"female","white","yr1","Other","math02","Kinesthetic",-0.223826662439294,0.0829941382900179,-1.15837368354681,-0.257530035903545,-0.791864182906311,-0.278991055297858,0.198893916833472,-0.565864926100494,0.0612734917223705,-0.594738785387983,0.124422415948101,-0.179624744943032,-0.224712176212046,-0.609978836713167,0.503175574948288,-0.358437539416235
"40",40,"male","white","yr1","STEM","math03","Kinesthetic",-1.5341532494255,-0.504621503795907,2.62046183969199,0.643439023959908,-0.810367785726695,-0.28486888785653,0.395740207186876,-0.0701822834986648,-0.416125817598674,0.180183501511553,0.681045596404223,0.137838766091647,-0.0396503315155825,0.498832176892588,0.255634022676079,-0.1304961108775
"41",41,"male","white","yr1","STEM","math03","Kinesthetic",-1.55249749917723,-0.171085927447153,2.51847388602447,1.29496133215243,0.242173271097446,0.652424838811448,0.620732786530152,0.483305197620526,0.211554698087396,0.578993217278196,0.961555060288527,0.631372875648121,0.440170637056181,0.604181813779799,0.324983286023276,-0.298104193441065
"42",42,"male","white","yr1","STEM","math03","Visual",0.296824267065557,-0.396658578678909,0.32756544672436,1.08455394268366,0.0900339268201522,-0.201147501821978,-0.233781594971723,-0.251311562299817,-0.505123150904483,0.44391664618249,-1.35558711454426,-0.164666704945132,-0.233111430009497,-0.67308234198288,0.370063118726259,-0.358437539416235
"43",43,"female","white","yr1","STEM","math02","Visual",0.698599742504166,0.563748151750394,-2.42357337009054,-0.140164531811923,-1.44423716135219,-1.03229109892759,-0.0690930976149172,-0.223626310735661,-1.21234175217058,-0.321741638725249,-0.179860810399909,-0.451616610873513,-0.424597105504695,-0.910971919060171,0.198889270720955,-0.298104193441065
"44",44,"female","white","yr3","Other","other","Visual",-0.24217091219102,-0.504621503795907,1.0325347557533,-0.242003881353133,0.660644405263725,0.0047907774081441,-0.237192330593664,0.166128094430361,-0.249813023438245,0.076996140750835,0.0921494107160436,-0.0285916836230209,0.0195452511682643,0.498832176892588,-0.478784743473856,-0.358437539416235
"45",45,"female","white","yr1","STEM","math02","Visual",0.381543890548334,-0.0488280194125372,-1.37911312727425,-0.257530035903545,0.92886572092222,0.585243292903436,0.307567761288964,0.424239192448152,0.61098664725744,0.371470638551382,0.589024560668896,0.431477808463626,0.44207903017396,-0.361740694716821,-0.604878758776177,0.180324928510815
"46",46,"female","white","yr5+","STEM","other","Kinesthetic",-1.20128581663793,-0.504621503795907,0.930546802085773,0.978434739238783,0.679242739451374,1.44947764110473,1.10097189451854,1.25914244045875,0.284553872367376,1.38490116667583,-0.329392815819842,1.07079155941484,0.947503908702737,0.446237480356034,0.0531723031068516,-0.1304961108775
"47",47,"female","white","yr2","STEM","math04","Visual",-1.11656619315516,-0.504621503795907,0.930546802085773,1.07633604981963,-0.202726526925682,-0.410603204569216,0.519068141342867,0.443666701714479,-0.557083332842612,0.787754866157018,-1.15620134530424,0.0762862273140789,0.239468086978659,1.30681035196544,-0.130606056290526,-0.358437539416235
"48",48,"female","Asian","yr1","STEM","stats","Kinesthetic",-0.617737905625581,-0.0488280194125372,-1.48110108094177,1.24437127055858,-0.712812991882549,-1.14322540349915,-0.952894940660222,-1.11542794520967,0.0958421587955199,-0.478983559793452,-0.801281084206883,-0.828036642709776,-0.794948734404008,-0.102993743987316,0.377081559645968,-0.19082945685267
"49",49,"female","white","yr2","Business","math03","Auditory",0.74916353540348,-0.0357739425889414,2.23821992805802,-0.132877830397823,-0.0507877296807554,0.383312047428232,0.138195821744128,-0.427724044246313,0.145394334529086,-0.536524061242401,0.921645431065044,0.123213877285901,-0.103999696876143,-0.868886031256775,-0.53552949542898,0.161334114750465
"50",50,"female","Black","yr5+","STEM","other","Kinesthetic",-1.68778091555932,-0.504621503795907,1.69475308693561,0.643439023959908,0.0700538959036171,0.438229111236531,0.386839863091075,0.55228549334636,0.603014455598922,0.191957517929629,0.589024560668896,0.357885492187645,0.427900159318201,-0.113502552720474,0.109917055061975,-0.19082945685267
"51",51,"male","white","yr1","STEM","math03","Kinesthetic",1.04981142504346,0.268431538785187,-0.512918888756879,0.432869788682147,-1.09954706930887,-1.58936822924348,-0.41439777577262,-1.76329344839348,-1.097773065783,-1.14551631446985,-1.2220817511182,-1.05555074399008,-1.07474855593951,-0.414335391253375,0.243969103423938,-0.358437539416235
"52",52,"male","Black","yr2","Health","stats","Kinesthetic",-2.02064834834689,-0.395149786756664,1.47401364320818,1.54440808382336,-1.73699761509802,-1.27017777008529,-1.15316921953815,-0.142844765088131,-0.337342826450918,-0.951183075914653,-1.2867769646999,-1.10066173232604,-0.652346191614894,-0.763536394369564,0.572524838295486,-0.358437539416235
"53",53,"female","white","yr2","Other","math01","Kinesthetic",0.193760393831053,-0.056966028488052,-0.0119254870629913,0.282222209900766,-0.105646649453875,-1.04619092679987,-1.22586326936965,-0.383509485922611,-0.517715834377493,-1.20791198796575,-0.0201135983207953,-0.968701032989145,-0.626489358020569,-0.102993743987316,-0.991118837742781,-0.298104193441065
"54",54,"female","white","yr2","STEM","stats","Auditory",-0.850074134098637,-0.282538679719808,1.37202568954065,-0.658920859422848,1.6684893207683,1.39278914969832,1.10097189451854,1.25914244045875,0.447726771283651,1.38490116667583,1.09562330028734,1.21820161002217,1.07133464721451,0.498832176892588,0.198889270720955,0.88669547900143
"55",55,"female","white","yr1","STEM","math02","Kinesthetic",-0.223826662439294,0.255645347789814,-1.15837368354681,0.303983964893616,-1.41246452628693,-2.00745975170045,0.504317023434997,-0.291800955436422,-1.02461500899141,-0.214255590028577,-1.26792065715154,-0.712036978446192,-0.235748911598422,-1.22231356632623,0.572524838295486,-0.182355753614667
"56",56,"male","white","yr1","STEM","other","Visual",-1.25378589697312,-0.390501604836806,2.51847388602447,0.590001496669228,-0.0573101849286735,-0.0085223132565876,-0.483198954839836,0.455217423069125,-0.56323366369715,-0.0218871835906695,0.657834710513261,-0.0565401047957873,-0.0664056574446458,0.145404641823134,-0.112167616819035,-0.251162802827841
"57",57,"female","other","yr3","Other","math01","Visual",0.912591721225496,0.972148115063624,-2.52556132375806,-0.348624340097137,0.040244608915472,-0.278991055297858,-0.485836371940611,-0.410664055562448,0.0612734917223705,-0.417106671588377,-0.216739476861307,-0.348803879396887,-0.301808322254205,-0.361740694716821,-0.604878758776177,0.180324928510815
"58",58,"female","white","yr3","STEM","math04","Kinesthetic",1.01565559446,-0.281029887797563,-0.334652884457956,1.08083449372537,-0.525296267659662,0.422689178056379,0.594425767345623,0.208913265213004,-0.188037551755019,0.0751870702192457,-0.589732706237542,0.238814965833075,0.192447023351498,0.145244398009031,0.641874101642683,-0.1304961108775
"59",59,"female","white","yr2","STEM","other","Kinesthetic",-1.7725005390421,-0.504621503795907,-0.113913440730517,1.54440808382336,-0.224194989546993,-0.573019418631669,-1.05658747085468,-0.132722925291085,-0.491784882027863,0.834195573884525,-0.158687352732807,-0.253104060921049,-0.484176427544508,-0.662573533249721,0.129540007373758,-0.19082945685267
"60",60,"male","other","yr2","STEM","math02","Auditory",1.09436415679924,0.283884876467006,0.650292844119324,-0.679292776626448,0.751676743859952,0.178422376763129,0.198893916833472,0.0430920599245068,-0.727235010334591,0.371470638551382,0.203547850927564,0.229383603167274,0.0562668182572481,-0.557384140176613,-0.218638679809573,0.375397528072734
"61",61,"female","white","yr1","Other","math01","Visual",-0.429954408908301,-0.388520569603394,1.47401364320818,0.590001496669228,0.202711700353385,0.275259519449414,-0.0415770585762178,-0.153739562955876,-0.922311710765506,1.16388789862224,-0.710905345480488,0.300708352238624,-0.180209420386294,0.561935682162301,0.565506397375776,-0.237770847465895
"62",62,"female","white","yr2","Business","math02","Kinesthetic",-1.06153344389998,-0.504621503795907,-1.48110108094177,1.54440808382336,1.05774180817596,0.852529435664416,0.635483904438022,0.998863723731998,1.06775940594854,1.38490116667583,0.764134387777679,0.888055375433235,0.845088739283888,0.862928764509304,0.572524838295486,0.407780297195031
"63",63,"female","white","yr2","Health","stats","Visual",1.04981142504346,0.0536640433153926,2.34020788172554,-1.79701041510918,1.25883392734119,1.39278914969832,0.992298050063047,1.25914244045875,0.877300345927469,1.33298922435724,0.101652537684894,1.06115407058208,1.05420745745015,0.446237480356034,0.503175574948288,0.0455856749240672
"64",64,"female","white","yr2","Health","stats","Visual",-0.448298658660027,0.5178634226025,0.208813956664447,0.164232704819359,0.040244608915472,-0.278991055297858,-0.485836371940611,-0.410664055562448,0.0612734917223705,-0.417106671588377,-0.216739476861307,-0.348803879396887,-0.301808322254205,-0.361740694716821,-0.604878758776177,0.180324928510815
"65",65,"female","white","yr5+","STEM","stats","Kinesthetic",1.43324265073035,-0.142310627113515,-1.26036163721433,-0.257530035903545,1.39585029192939,-0.121746112237933,0.426309281464295,0.420490092710811,-0.170068018699934,0.9286228857508,-0.920728268800596,0.208669398981593,0.417880093347925,0.995468704699384,-0.263718512512555,0.0455856749240672
"66",66,"male","white","yr4","Other","math01","Kinesthetic",0.0303322080090373,-0.0682434275611801,-1.26036163721433,-0.257530035903545,-0.0922126485019296,0.148307152863278,-0.485836371940611,0.424239192448152,0.0612734917223705,0.26288397949014,-0.216739476861307,-0.0339116321682143,0.00438437695962157,0.862928764509304,-0.137624497210235,-0.298104193441065
"67",67,"male","white","yr5+","STEM","other","Kinesthetic",-0.326890535673798,-0.504621503795907,1.25327419948074,1.25466544579822,-0.0653090682727429,0.0147054330667446,0.883624205607555,0.608055701154548,0.367142024729398,1.22916533972006,0.341441847658795,0.595484355121294,0.563281095576025,0.39364278381948,-0.845401870128677,-0.251162802827841
"68",68,"female","white","yr1","Other","math02","Auditory",-1.61887287290828,-0.504621503795907,2.62046183969199,0.708407727048194,-0.97786890070775,-1.31457072711032,-0.190947481339184,-0.211544401473237,-0.616594424624168,0.692435048386393,-0.936654832318545,-0.393604443317406,-0.328682126103279,-0.309145998180267,-0.130606056290526,-0.358437539416235
"69",69,"male","white","yr3","STEM","math03","Auditory",-0.625602137877905,-0.388520569603394,1.15128624581321,0.429045076779264,-0.202726526925682,0.179609374354914,0.344714887536996,0.00528496856330551,-0.72601585816326,0.597411014942483,-0.289615025518034,0.269545920279055,-0.00837883305190083,-0.361740694716821,-0.161893927854449,-0.298104193441065
"70",70,"male","white","yr1","STEM","math03","Kinesthetic",-1.49999741884204,-0.390501604836806,2.29773444229703,0.605189084516961,0.667426560585978,0.273625992635905,0.410806450070332,0.487382259101317,0.183846101150454,0.942782232945767,0.955695572227709,0.551961173112062,0.413395832862566,0.250594034896242,0.135373935453175,-0.177437501490725
"71",71,"female","Asian","yr1","STEM","stats","Kinesthetic",-1.28600544012071,-0.504621503795907,3.06194072714687,1.35437826884943,1.68337617509972,1.30246345943783,0.665952485553083,0.805386324971796,0.952697054444569,0.584045516163253,0.921645431065044,0.846406726722416,0.828738807922728,0.250594034896242,-0.0161769602403456,-0.298104193441065
"72",72,"male","white","yr1","Business","math02","Kinesthetic",-1.37858929585581,-0.279048852564151,-2.64431281381798,0.0512789905622192,0.040244608915472,-0.58939030569194,-0.448689245692579,-0.278236665990244,-0.0835549174619295,-0.469018613906966,-0.0997323832468626,-0.438017811079502,-0.259268547610368,-0.102993743987316,-0.28798794315677,-0.298104193441065
"73",73,"female","white","yr2","Other","math01","Visual",-0.490318721495814,-0.504621503795907,1.79674104060314,0.450277265276483,0.601025831287434,0.358565428543907,-0.32811993965729,0.0808669643147956,-0.318728381413757,0.00768162288381128,0.961555060288527,0.143164313471038,-0.0582269181438596,0.260942599815297,0.572524838295486,-0.298104193441065
"74",74,"male","other","yr2","Other","math02","Visual",-1.09822194340343,-0.504621503795907,2.95995277347934,0.889369263639294,-0.0388065821082896,0.641391504485038,-0.471203000097681,-0.014545063690267,-0.185978657767746,0.291836723420494,-1.29663214505832,0.00889595884941344,-0.187930183059413,1.00581726961844,0.255634022676079,0.369798669674329
"75",75,"male","white","yr2","Business","math03","Kinesthetic",1.53630652396485,0.128878867437912,-2.52556132375806,0.256367379605,-1.46732344606005,-1.76970440283299,0.340792392747242,-0.728169120496063,-0.0837678398260361,-1.53356723593427,-0.420652302754758,-0.927531291547436,-0.330193697928545,-0.309145998180267,0.515780086340362,0.012716845947251
"76",76,"female","white","yr2","Other","math01","Kinesthetic",-0.593382594730317,-0.0564937851768851,-0.614906842424405,0.276606847465067,1.27523278809406,0.570845308330613,-0.444866356887681,-0.0436968178962356,0.637741990100557,0.424790017493795,0.108326808891887,0.191357054960734,0.0585432920262723,0.260942599815297,-0.466180232081782,0.161334114750465
"77",77,"male","white","yr3","STEM","other","Visual",-0.762821841695871,-0.176206352678178,1.25327419948074,1.51768932017802,-0.0492757232593075,-0.0647466261043108,-0.37950642464538,-0.456614145531958,0.330706141701665,0.47911401178733,0.074056453261328,0.0164148957504348,-0.256581393269111,-0.319494563099322,-0.580609328131962,0.455207747662774
"78",78,"female","white","yr3","STEM","other","Auditory",-0.326890535673798,-0.441034515904558,2.84120128341943,1.28114071615937,-0.350070638674508,0.0727057249496938,0.337394028248191,0.234585454669086,-0.325255087105948,0.442469036402452,-1.04967858036316,0.10463768660818,0.117884462716803,-0.0607476123698173,-0.409435480126659,-0.237770847465895
"79",79,"male","white","yr1","Business","math02","Kinesthetic",0.15960456324759,0.0066209594032965,1.47401364320818,-0.169452767364186,0.21759855468481,-0.331157664803653,-0.188149742765835,-0.173495033965654,-0.205855837944414,-0.026827743886343,0.303597641869245,-0.125569152481991,-0.13378645861897,-0.361740694716821,-0.263718512512555,0.180324928510815
"80",80,"female","white","yr4","Other","other","Kinesthetic",0.0565406900130865,0.403743523643398,1.69475308693561,-0.467864509980721,0.766599176516673,0.438229111236531,-0.173398624857966,-0.444788961060018,0.80290951319593,0.373698644788997,0.202243414730248,0.216552448275446,-0.0361609057828996,-0.361740694716821,-0.459161791162073,0.180324928510815
"81",81,"female","white","yr5+","STEM","math02","Auditory",-0.157451288708243,-0.395149786756664,1.25327419948074,-0.11101101001607,0.34772694828566,-0.151014613022876,0.198893916833472,0.337791456921368,0.208509907111234,0.580802287809785,-0.5309667694657,0.0944727043543122,0.258314748338875,0.694475622352381,0.71122336498988,-0.0232213742891059
"82",82,"female","white","yr1","STEM","stats","Visual",1.53630652396485,-0.282538679719808,-2.2028339263631,-2.00603062833977,0.0222515007927228,0.367356637308021,0.307567761288964,0.0681535720991761,0.164059983097219,0.232449388309365,0.612756543487693,0.328351014128684,0.150765434696631,-1.22231356632623,0.142144518765832,-0.298104193441065
"83",83,"female","white","yr1","Business","stats","Kinesthetic",0.664443911920703,0.335508353832192,2.01748048433058,-1.34497337444882,-0.995756193165398,-0.558859604852029,-0.644380575544834,-0.759678539024814,-0.618307241911885,-1.02696470952212,-0.216739476861307,-0.63918389332732,-0.68737201654582,-0.102993743987316,0.0531723031068516,-0.19082945685267
